"Serial Number","List Year","Date Recorded","Assessed Value","Sale Amount","Sales Ratio"
"20173","2020","11/23/2020","62370.00","270000.00","0.231"
"200128","2020","04/21/2021","225820.00","379000.00","0.5958"
"200098","2020","01/13/2021","274150.00","505000.00","0.542871287"
"20352","2020","02/11/2021","136500.00","278500.00","0.4901"
"200339","2020","05/24/2021","199500.00","425000.00","0.469411765"
"200262","2020","01/04/2021","101950.00","183000.00","0.5571"
"200004","2020","10/13/2020","117040.00","259500.00","0.451021195"
"2020186","2020","04/21/2021","101500.00","195000.00","0.5205"
"200462","2020","01/15/2021","130900.00","20000.00","6.545"
"201119","2020","08/02/2021","128030.00","280000.00","0.4572"
"200585","2020","06/15/2021","228000.00","430000.00","0.5302"
"200249","2020","01/13/2021","271100.00","448500.00","0.6044"
"201219","2020","09/14/2021","68355.00","177560.00","0.3849"
"200207","2020","05/10/2021","181900.00","350000.00","0.5197"
"20669","2020","04/23/2021","58590.00","294500.00","0.1989"
"20475","2020","03/01/2021","52360.00","190000.00","0.2755"
"200828","2020","09/07/2021","178300.00","277900.00","0.6415"
"200291","2020","12/14/2020","119840.00","229250.00","0.5227"
"2000168","2020","03/11/2021","136430.00","190000.00","0.718"
"200119","2020","10/30/2020","395430.00","580000.00","0.6817"
"200949","2020","09/30/2021","114250.00","255000.00","0.448"
"200312","2020","12/18/2020","88550.00","230000.00","0.385"
"200049","2020","01/04/2021","281980.00","310000.00","0.909612903"
"200212","2020","01/27/2021","188160.00","289000.00","0.651"
"200110","2020","03/30/2021","332060.00","640500.00","0.5184"
"201114","2020","08/16/2021","596276.00","1322640.00","0.4508"
"20778","2020","08/02/2021","88890.00","154500.00","0.5753"
"200143","2020","12/03/2020","126660.00","250000.00","0.5066"
"200692","2020","09/07/2021","275900.00","576000.00","0.4789"
"200025","2020","10/07/2020","92760.00","168000.00","0.5521"
"201209","2020","07/14/2021","6609500.00","10941000.00","0.6041"
"200088","2020","06/02/2021","222520.00","305000.00","0.7295"
"20372","2020","02/26/2021","153480.00","199600.00","0.7689"
"20063","2020","05/18/2021","134300.00","140000.00","0.9592"
"2020304","2020","08/10/2021","78800.00","100000.00","0.788"
"200420","2020","04/14/2021","535400.00","729900.00","0.7335"
"20207","2020","12/11/2020","102590.00","230000.00","0.446"
"200810","2020","04/14/2021","232500.00","455000.00","0.5109"
"200949","2020","05/04/2021","1818320.00","3375000.00","0.5387"
"2020384","2020","08/02/2021","305800.00","685000.00","0.4464"
"200511","2020","09/15/2021","219100.00","395000.00","0.5546"
"200488","2020","08/02/2021","156590.00","456000.00","0.3433"
"200890","2020","09/07/2021","47150.00","580000.00","0.0812"
"200715","2020","07/26/2021","236600.00","604000.00","0.391721854"
"201117","2020","02/03/2021","230650.00","349000.00","0.6608"
"20208","2020","02/24/2021","331068.00","602683.00","0.5493"
"20265","2020","04/19/2021","419370.00","725000.00","0.5784"
"200994","2020","05/27/2021","160600.00","256000.00","0.6273"
"200739","2020","04/30/2021","235100.00","494000.00","0.4759"
"201301","2020","09/13/2021","85190.00","204000.00","0.417598039"
"200356","2020","12/15/2020","46300.00","105000.00","0.4409"
"2000379","2020","06/21/2021","274780.00","520000.00","0.5284"
"2000136","2020","12/30/2020","160370.00","294000.00","0.5454"
"200827","2020","08/17/2021","49470.00","300000.00","0.1649"
"200524","2020","09/27/2021","405580.00","750000.00","0.5407"
"200255","2020","06/17/2021","176000.00","340000.00","0.5176"
"201266","2020","07/27/2021","389000.00","642000.00","0.6059"
"200213","2020","09/03/2021","319500.00","682000.00","0.4684"
"200504","2020","02/02/2021","114300.00","240000.00","0.47625"
"200146","2020","11/20/2020","103940.00","179900.00","0.5777"
"200180","2020","12/09/2020","167400.00","324000.00","0.5166"
"201324","2020","08/03/2021","98560.00","150000.00","0.657"
"201202","2020","08/31/2021","109000.00","213000.00","0.5117"
"200612","2020","03/25/2021","85050.00","120000.00","0.7087"
"200185","2020","11/04/2020","740600.00","660000.00","1.1221"
"200205","2020","01/12/2021","164930.00","255000.00","0.6467"
"200637","2020","06/24/2021","121390.00","250000.00","0.4855"
"200242","2020","11/16/2020","79900.00","160000.00","0.499375"
"20047","2020","11/30/2020","199710.00","335000.00","0.5961"
"200594","2020","09/29/2021","1753530.00","3650000.00","0.4804"
"200880","2020","06/07/2021","316540.00","535000.00","0.5916"
"200024","2020","10/22/2020","75100.00","106000.00","0.7084"
"200001","2020","10/01/2020","274200.00","380000.00","0.7215"
"201104","2020","06/02/2021","1525510.00","2149000.00","0.7098"
"200235","2020","03/10/2021","186270.00","380000.00","0.4901"
"20468","2020","04/08/2021","78270.00","138000.00","0.5671"
"201310","2020","09/28/2021","233800.00","605000.00","0.3864"
"200567","2020","02/04/2021","126800.00","250000.00","0.5072"
"200141","2020","06/24/2021","155040.00","275000.00","0.5637"
"20228","2020","03/22/2021","1417220.00","2575000.00","0.5503"
"201698","2020","09/08/2021","440230.00","645000.00","0.6825"
"20096","2020","08/03/2021","83650.00","70000.00","1.195"
"201110","2020","06/23/2021","120200.00","199000.00","0.604"
"200729","2020","07/19/2021","134450.00","255000.00","0.5272"
"200072","2020","10/14/2020","206600.00","338000.00","0.6112"
"200302","2020","01/22/2021","126530.00","242400.00","0.5219"
"20060","2020","08/11/2021","62600.00","210000.00","0.298095238"
"200471","2020","08/18/2021","350740.00","575000.00","0.6099"
"200721","2020","09/20/2021","90550.00","135000.00","0.6707"
"200283","2020","02/19/2021","189660.00","320000.00","0.5926"
"20030","2020","03/30/2021","109520.00","215000.00","0.5093"
"200664","2020","07/01/2021","107040.00","230000.00","0.4653"
"200030","2020","12/08/2020","204370.00","373500.00","0.5471"
"200019","2020","10/26/2020","84640.00","159900.00","0.5293"
"200114","2020","11/20/2020","320810.00","593300.00","0.540721389"
"200433","2020","04/09/2021","135930.00","132000.00","1.0297"
"200401","2020","12/29/2020","27600.00","49900.00","0.553106212"
"200636","2020","06/30/2021","124600.00","265000.00","0.4701"
"200505","2020","02/22/2021","128100.00","220000.00","0.5822"
"200012","2020","10/08/2020","257030.00","365000.00","0.7041"
"200006","2020","10/01/2020","148100.00","274500.00","0.5395"
"200120","2020","02/22/2021","171260.00","156000.00","1.0978"
"200200","2020","05/17/2021","156630.00","343727.00","0.4556"
"200199","2020","11/10/2020","26000.00","465408.00","0.055864961"
"20475","2020","07/07/2021","1007930.00","1715000.00","0.5877"
"200191","2020","12/15/2020","251200.00","409900.00","0.6128"
"200150","2020","03/18/2021","154700.00","600000.00","0.257833333"
"200432","2020","04/29/2021","310500.00","589000.00","0.5271"
"201024","2020","10/28/2020","61320.00","70000.00","0.876"
"200183","2020","12/03/2020","112480.00","236900.00","0.4747"
"200214","2020","02/16/2021","193840.00","375000.00","0.5169"
"200309","2020","03/05/2021","4900.00","45000.00","0.108888889"
"10509","2001","06/25/2002","161490.00","322500.00","0.500744186"
"200168","2020","04/12/2021","12520.00","55000.00","0.227636364"
"20207","2020","12/04/2020","451990.00","840000.00","0.538083333"
"200167","2020","05/25/2021","239300.00","329000.00","0.7273"
"200026","2020","10/27/2020","138700.00","290000.00","0.4782"
"200818","2020","04/07/2021","705110.00","1325000.00","0.5321"
"200304","2020","02/26/2021","72940.00","144000.00","0.506527778"
"200061","2020","11/09/2020","13860.00","180000.00","0.077"
"2020201","2020","05/03/2021","112000.00","255000.00","0.439215686"
"200009","2020","10/16/2020","125480.00","210000.00","0.5975"
"200796","2020","04/01/2021","425040.00","680000.00","0.625"
"201020","2020","10/22/2020","44800.00","40000.00","1.12"
"201326","2020","08/04/2021","253760.00","585000.00","0.433777778"
"200160","2020","11/06/2020","101430.00","215000.00","0.4717"
"200251","2020","01/15/2021","96950.00","189000.00","0.5129"
"200679","2020","03/04/2021","150600.00","290000.00","0.5193"
"200147","2020","07/16/2021","422010.00","785000.00","0.5375"
"200099","2020","01/06/2021","106600.00","222222.00","0.4797"
"20141","2020","08/19/2021","141280.00","225000.00","0.6279"
"20513","2020","07/27/2021","1426950.00","3060000.00","0.4663"
"200041","2020","05/19/2021","121000.00","170000.00","0.7117"
"200360","2020","06/25/2021","213440.00","400000.00","0.5336"
"200105","2020","12/01/2020","348600.00","715000.00","0.4875"
"200044","2020","10/14/2020","197820.00","245000.00","0.807428571"
"200015","2020","10/22/2020","186400.00","295000.00","0.6318"
"200596","2020","03/05/2021","111700.00","275000.00","0.4061"
"200011","2020","10/07/2020","158360.00","320000.00","0.4948"
"200248","2020","01/14/2021","140100.00","215000.00","0.6516"
"200461","2020","05/07/2021","52800.00","85000.00","0.6211"
"20003","2020","10/07/2020","38610.00","346880.00","0.1113"
"200022","2020","10/14/2020","706800.00","1250000.00","0.5654"
"200581","2020","09/17/2021","13460.00","12000.00","1.1216"
"2020319","2020","08/25/2021","109400.00","335000.00","0.3265"
"200911","2020","06/21/2021","114200.00","230000.00","0.4965"
"20010","2020","12/02/2020","151700.00","271000.00","0.5597"
"200103","2020","12/01/2020","739270.00","1645000.00","0.4494"
"20507","2020","07/26/2021","371140.00","715000.00","0.519"
"201092","2020","08/09/2021","795900.00","1570000.00","0.5069"
"200143","2020","02/02/2021","121170.00","179000.00","0.6769"
"200050","2020","10/09/2020","406910.00","995000.00","0.4089"
"200000309","2020","06/29/2021","284830.00","540000.00","0.5274"
"200667","2020","04/08/2021","91350.00","110000.00","0.830454545"
"200692","2020","09/02/2021","243910.00","525000.00","0.4645"
"20607","2020","09/13/2021","1401820.00","3150000.00","0.445"
"200852","2020","04/22/2021","268100.00","479000.00","0.5597"
"200333","2020","12/08/2020","200800.00","360000.00","0.5577"
"201235","2020","09/16/2021","82467.00","262000.00","0.3147"
"2000269","2020","04/19/2021","162120.00","320000.00","0.5066"
"201054","2020","07/26/2021","55200.00","115000.00","0.48"
"200106","2020","05/03/2021","164040.00","345000.00","0.4754"
"200113","2020","10/22/2020","43600.00","86000.00","0.5069"
"20505","2020","04/30/2021","94810.00","200000.00","0.47405"
"2000200","2020","04/26/2021","114730.00","170000.00","0.6748"
"20461","2020","02/26/2021","61530.00","140000.00","0.4395"
"200087","2020","10/27/2020","57300.00","87000.00","0.6586"
"200098","2020","11/02/2020","183600.00","317000.00","0.5791"
"20308","2020","05/10/2021","150355.00","498900.00","0.3013"
"200030","2020","12/14/2020","78580.00","90000.00","0.8731"
"200137","2020","02/19/2021","193600.00","320000.00","0.605"
"200104","2020","04/28/2021","244680.00","364900.00","0.6705"
"200180","2020","11/04/2020","872410.00","1562500.00","0.5583"
"201491","2020","09/09/2021","174900.00","355000.00","0.4926"
"200208","2020","11/23/2020","116830.00","215000.00","0.5433"
"200045","2020","10/08/2020","1293110.00","1225000.00","1.0556"
"200546","2020","06/08/2021","181600.00","270000.00","0.6725"
"2020408","2020","09/13/2021","216800.00","350000.00","0.6194"
"200035","2020","04/08/2021","651000.00","1150000.00","0.566"
"2000253","2020","04/06/2021","61050.00","169900.00","0.359329017"
"200199","2020","12/21/2020","259400.00","400000.00","0.6485"
"200694","2020","08/12/2021","58200.00","125000.00","0.4656"
"200007","2020","10/06/2020","55700.00","80000.00","0.6962"
"200282","2020","07/22/2021","194900.00","440000.00","0.4429"
"2000332","2020","07/26/2021","1116710.00","1350000.00","0.8271"
"200358","2020","05/03/2021","240170.00","424000.00","0.5664"
"20015","2020","10/23/2020","238770.00","420000.00","0.5685"
"20375","2020","03/01/2021","90160.00","183000.00","0.4926"
"200970","2020","06/28/2021","138980.00","218500.00","0.636"
"200253","2020","12/04/2020","129430.00","224000.00","0.5778"
"200188","2020","02/19/2021","425130.00","730402.00","0.582"
"201241","2020","07/21/2021","126400.00","250000.00","0.5056"
"200566","2020","06/01/2021","97140.00","215000.00","0.4518"
"200533","2020","02/16/2021","109300.00","180000.00","0.6072"
"200296","2020","12/01/2020","387240.00","835000.00","0.4637"
"200517","2020","07/08/2021","112470.00","185000.00","0.6079"
"200524","2020","02/26/2021","118650.00","212900.00","0.5573"
"200154","2020","11/25/2020","212800.00","305000.00","0.6977"
"200090","2020","12/23/2020","115500.00","189000.00","0.6111"
"20451","2020","07/01/2021","514360.00","1100000.00","0.4676"
"201050","2020","05/20/2021","1610140.00","2501000.00","0.6437"
"200035","2020","10/09/2020","135800.00","255000.00","0.5325"
"200946","2020","05/18/2021","74200.00","202000.00","0.367326733"
"200136","2020","12/08/2020","665000.00","1500000.00","0.4433"
"200247","2020","07/15/2021","96640.00","125000.00","0.7731"
"200068","2020","11/03/2020","103320.00","172000.00","0.6006"
"20210","2020","08/23/2021","325430.00","600000.00","0.5423"
"201245","2020","06/24/2021","2093910.00","4240000.00","0.4938"
"201062","2020","07/16/2021","85330.00","149000.00","0.5726"
"20018","2020","12/28/2020","286600.00","575000.00","0.4984"
"200621","2020","03/16/2021","111800.00","140000.00","0.7985"
"200057","2020","11/23/2020","105800.00","206000.00","0.5135"
"2000346","2020","05/28/2021","333440.00","599000.00","0.5566"
"200001","2020","10/02/2020","247970.00","420000.00","0.5904"
"200821","2020","09/02/2021","551300.00","930000.00","0.5927"
"200227","2020","11/25/2020","120750.00","240000.00","0.5031"
"20457","2020","02/26/2021","44170.00","66500.00","0.6642"
"2020220","2020","05/20/2021","117500.00","292000.00","0.4023"
"20000220","2020","03/31/2021","98200.00","190000.00","0.5168"
"200304","2020","05/25/2021","282670.00","515000.00","0.5488"
"20066","2020","12/21/2020","94780.00","155000.00","0.611483871"
"200252","2020","03/01/2021","190060.00","200000.00","0.9503"
"2020336","2020","09/08/2021","120100.00","203000.00","0.5916"
"200746","2020","09/03/2021","0.00","775000.00","0"
"201364","2020","07/08/2021","492590.00","725000.00","0.6794"
"201135","2020","06/04/2021","750260.00","1475000.00","0.5086"
"200282","2020","02/04/2021","132600.00","239900.00","0.5527"
"200657","2020","08/25/2021","54690.00","85000.00","0.643411765"
"200005","2020","10/06/2020","119990.00","170000.00","0.7058"
"20140","2020","11/20/2020","90320.00","170000.00","0.5312"
"200804","2020","04/13/2021","156700.00","300000.00","0.5223"
"200387","2020","06/11/2021","171530.00","300000.00","0.5717"
"20066","2020","10/23/2020","69545.00","270000.00","0.2575"
"200019","2020","10/13/2020","145550.00","216500.00","0.6722"
"200444","2020","05/04/2021","208900.00","414000.00","0.5045"
"200058","2020","10/14/2020","777560.00","1300000.00","0.5981"
"200237","2020","11/12/2020","145000.00","280000.00","0.5178"
"200026","2020","10/06/2020","141750.00","140000.00","1.0125"
"200286","2020","07/19/2021","316400.00","620000.00","0.5103"
"20032","2020","04/14/2021","115200.00","235250.00","0.4896"
"200036","2020","10/07/2020","2459940.00","3025000.00","0.8132"
"200237","2020","06/18/2021","121300.00","200000.00","0.6065"
"20333","2020","01/15/2021","58135.00","218000.00","0.2666"
"201203","2020","06/17/2021","490140.00","1300000.00","0.377"
"20176","2020","12/02/2020","197530.00","295000.00","0.6695"
"200388","2020","03/31/2021","308500.00","375000.00","0.8226"
"201510","2020","07/30/2021","1659630.00","2800000.00","0.5927"
"200000345","2020","07/22/2021","166950.00","330000.00","0.505909091"
"201251","2020","09/23/2021","73390.00","315000.00","0.2329"
"200713","2020","08/25/2021","11060.00","20000.00","0.553"
"200199","2020","06/28/2021","22600.00","35000.00","0.6457"
"201036","2020","07/20/2021","85500.00","157000.00","0.5445"
"200046","2020","10/16/2020","302900.00","331000.00","0.9151"
"201019","2020","07/23/2021","94043.00","310000.00","0.3033"
"200477","2020","05/05/2021","251800.00","375000.00","0.6714"
"201334","2020","09/20/2021","96460.00","272000.00","0.354632353"
"201281","2020","07/01/2021","96810.00","141000.00","0.6865"
"201551","2020","09/20/2021","259600.00","560000.00","0.4635"
"200407","2020","06/28/2021","181030.00","330000.00","0.5485"
"200133","2020","10/26/2020","169300.00","340000.00","0.4979"
"200337","2020","02/26/2021","95900.00","176000.00","0.5448"
"201508","2020","07/30/2021","5188330.00","15088000.00","0.3438"
"200056","2020","10/20/2020","137000.00","242500.00","0.564948454"
