"Serial Number","List Year","Date Recorded","Assessed Value","Sale Amount","Sales Ratio"
"200268","2020","04/13/2021","182280.00","350000.00","0.5208"
"201194","2020","09/08/2021","60712.00","100000.00","0.6071"
"200194","2020","03/30/2021","73570.00","42000.00","1.751666667"
"200508","2020","05/10/2021","1317040.00","127000.00","10.3703"
"201154","2020","08/20/2021","89800.00","160000.00","0.5612"
"200427","2020","04/30/2021","144670.00","305000.00","0.4743"
"200766","2020","04/01/2021","106900.00","225750.00","0.4735"
"200290","2020","02/11/2021","101900.00","49000.00","2.0795"
"20000051","2020","12/01/2020","231280.00","325000.00","0.7116"
"20068","2020","06/11/2021","115500.00","170000.00","0.679411765"
"200113","2020","12/08/2020","335200.00","590000.00","0.5681"
"200425","2020","04/29/2021","115710.00","200000.00","0.5785"
"200175","2020","06/18/2021","136190.00","279000.00","0.4881"
"20010","2020","10/21/2020","80800.00","225000.00","0.3591"
"2020358","2020","09/20/2021","150200.00","70000.00","2.145714286"
"200032","2020","10/15/2020","152200.00","255000.00","0.5968"
"200656","2020","08/25/2021","192140.00","350000.00","0.5489"
"200126","2020","09/02/2021","273900.00","475000.00","0.5766"
"200088","2020","02/16/2021","10.00","120000.00","0"
"2000466","2020","08/10/2021","55930.00","125001.00","0.4474"
"200749","2020","09/07/2021","169120.00","345000.00","0.4902"
"200207","2020","02/26/2021","499600.00","703000.00","0.7106"
"20134","2020","12/15/2020","111860.00","244000.00","0.458442623"
"200081","2020","11/12/2020","227360.00","560000.00","0.406"
"200072","2020","08/19/2021","170380.00","195000.00","0.8737"
"200265","2020","05/03/2021","294360.00","465000.00","0.633"
"200033","2020","10/19/2020","108780.00","168000.00","0.6475"
"20529","2020","05/11/2021","127460.00","200000.00","0.6373"
"200095","2020","11/16/2020","410090.00","555810.00","0.7378"
"20784","2020","05/14/2021","60305.00","245000.00","0.2461"
"200292","2020","11/24/2020","76700.00","145000.00","0.5289"
"200022","2020","10/05/2020","2105250.00","3050000.00","0.6902"
"200391","2020","12/23/2020","113100.00","210000.00","0.5385"
"201244","2020","06/24/2021","3887940.00","4848500.00","0.8018"
"201127","2020","08/03/2021","116970.00","220000.00","0.5316"
"200549","2020","06/21/2021","130270.00","315000.00","0.4135"
"200487","2020","09/02/2021","196070.00","410000.00","0.4782"
"20185","2020","11/25/2020","69650.00","190000.00","0.366578947"
"200624","2020","03/29/2021","162680.00","263350.00","0.6177"
"2000399","2020","09/24/2021","95970.00","216000.00","0.4443"
"200141","2020","02/02/2021","86520.00","186000.00","0.4651"
"200027","2020","10/13/2020","141960.00","355000.00","0.399887324"
"200205","2020","12/21/2020","317100.00","526000.00","0.6028"
"200324","2020","08/24/2021","124600.00","253500.00","0.4915"
"201209","2020","08/23/2021","124600.00","250000.00","0.4984"
"200487","2020","01/13/2021","348390.00","585000.00","0.5955"
"2020345","2020","07/26/2021","180000.00","385000.00","0.4675"
"200506","2020","07/02/2021","132610.00","242000.00","0.5479"
"200098","2020","06/04/2021","1810.00","55000.00","0.0329"
"20485","2020","07/12/2021","1079050.00","1765000.00","0.6113"
"200530","2020","01/20/2021","521500.00","1050000.00","0.4966"
"200080","2020","12/29/2020","378700.00","840000.00","0.4508"
"200010","2020","11/30/2020","134500.00","235000.00","0.5723"
"200041","2020","01/04/2021","188630.00","375000.00","0.503"
"200675","2020","04/05/2021","188100.00","315000.00","0.5971"
"200723","2020","09/20/2021","397780.00","639000.00","0.6225"
"200102","2020","12/07/2020","318100.00","495000.00","0.6426"
"20234","2020","03/18/2021","212730.00","360000.00","0.5909"
"200718","2020","03/11/2021","1128120.00","1525000.00","0.7397"
"200113","2020","01/27/2021","121200.00","185000.00","0.655135135"
"200097","2020","01/04/2021","212310.00","230000.00","0.923"
"201669","2020","08/31/2021","1072330.00","2300000.00","0.466230435"
"200155","2020","11/24/2020","108700.00","225000.00","0.4831"
"20000102","2020","02/16/2021","80850.00","132500.00","0.6101"
"200437","2020","05/04/2021","76510.00","155000.00","0.493612903"
"200000369","2020","08/12/2021","336550.00","660000.00","0.5099"
"200198","2020","07/07/2021","175100.00","340350.00","0.5144"
"200368","2020","09/30/2021","220600.00","453000.00","0.4869"
"200109","2020","11/19/2020","305270.00","410000.00","0.7445"
"200262","2020","12/08/2020","155610.00","100000.00","1.5561"
"2000283","2020","06/23/2021","127430.00","145000.00","0.8788"
"200966","2020","06/25/2021","45570.00","95000.00","0.4796"
"201104","2020","06/22/2021","254400.00","545000.00","0.4667"
"20000079","2020","11/20/2020","235820.00","360000.00","0.655"
"200369","2020","05/05/2021","172460.00","292000.00","0.5906"
"201323","2020","09/30/2021","111200.00","231000.00","0.4813"
"200180","2020","04/29/2021","351500.00","818000.00","0.4297"
"200669","2020","08/05/2021","198940.00","389500.00","0.510757381"
"200940","2020","06/18/2021","136500.00","310000.00","0.4403"
"20010","2020","12/03/2020","108460.00","75000.00","1.4461"
"20312","2020","01/06/2021","135660.00","150000.00","0.9044"
"201442","2020","09/01/2021","113900.00","114000.00","0.999122807"
"200161","2020","04/01/2021","169960.00","335000.00","0.5073"
"200384","2020","03/09/2021","150420.00","199999.00","0.7521"
"200150","2020","07/01/2021","210880.00","376724.00","0.5597"
"200391","2020","05/25/2021","171450.00","308000.00","0.5566"
"200108","2020","07/19/2021","290400.00","565000.00","0.5139"
"2020196","2020","04/30/2021","108000.00","160000.00","0.675"
"201346","2020","07/06/2021","454370.00","680000.00","0.6681"
"201159","2020","07/06/2021","219200.00","461000.00","0.4754"
"200799","2020","09/30/2021","20580.00","48900.00","0.4208"
"200230","2020","04/05/2021","177520.00","305000.00","0.582"
"200007","2020","10/01/2020","126870.00","219000.00","0.5793"
"200146","2020","03/01/2021","97580.00","157900.00","0.6179"
"20317","2020","05/10/2021","604660.00","1210000.00","0.4997"
"200013","2020","10/06/2020","345310.00","849500.00","0.406486168"
"20588","2020","04/01/2021","63595.00","230000.00","0.2765"
"201024","2020","07/26/2021","57992.00","165000.00","0.3514"
"200054","2020","11/17/2020","212600.00","320000.00","0.6643"
"200388","2020","05/21/2021","116350.00","200000.00","0.5817"
"200652","2020","03/01/2021","127700.00","225000.00","0.5675"
"200847","2020","09/15/2021","107500.00","250000.00","0.43"
"200036","2020","03/12/2021","371000.00","615000.00","0.6032"
"200240","2020","07/06/2021","158070.00","330000.00","0.479"
"20510","2020","03/08/2021","56070.00","205000.00","0.2735"
"201486","2020","07/27/2021","1268890.00","2620000.00","0.4843"
"200355","2020","05/24/2021","138420.00","350000.00","0.395485714"
"200184","2020","02/03/2021","172000.00","217000.00","0.7926"
"20849","2020","06/07/2021","105290.00","335000.00","0.3142"
"201438","2020","07/20/2021","1081640.00","2106000.00","0.5135"
"200535","2020","08/26/2021","346490.00","392500.00","0.8827"
"20000131","2020","01/08/2021","3442430.00","29000.00","118.7044828"
"2000038","2020","10/23/2020","280700.00","520000.00","0.5398"
"200557","2020","06/04/2021","224300.00","450000.00","0.4984"
"200077","2020","05/10/2021","64300.00","145000.00","0.4434"
"200088","2020","12/15/2020","163170.00","265000.00","0.6157"
"20758","2020","07/27/2021","104750.00","215000.00","0.4872"
"200208","2020","09/30/2021","276360.00","400000.00","0.6909"
"200111","2020","10/28/2020","171220.00","289000.00","0.5924"
"20000121","2020","03/08/2021","252420.00","369000.00","0.684"
"20046","2020","10/23/2020","226380.00","360000.00","0.6288"
"200412","2020","04/22/2021","80680.00","130000.00","0.620615385"
"200382","2020","06/09/2021","13440.00","27000.00","0.4977"
"200000280","2020","06/04/2021","326010.00","598000.00","0.5451"
"201277","2020","07/26/2021","90720.00","580000.00","0.1564"
"200594","2020","07/08/2021","161070.00","370000.00","0.435324324"
"20598","2020","09/07/2021","1182790.00","1950000.00","0.606558974"
"201164","2020","04/19/2021","130690.00","160000.00","0.8168"
"200034","2020","11/03/2020","131830.00","264900.00","0.4976"
"200049","2020","11/13/2020","60130.00","121450.00","0.495100865"
"200038","2020","10/13/2020","102970.00","100000.00","1.0297"
"2000169","2020","02/02/2021","179540.00","350000.00","0.5129"
"200238","2020","08/23/2021","384160.00","655000.00","0.5865"
"200092","2020","05/25/2021","238230.00","424150.00","0.5616"
"20339","2020","05/19/2021","473760.00","675000.00","0.7018"
"20019","2020","12/30/2020","104290.00","147000.00","0.7094"
"20468","2020","03/01/2021","50890.00","120000.00","0.424083333"
"200019","2020","12/14/2020","212000.00","302000.00","0.7019"
"200538","2020","09/23/2021","329200.00","724900.00","0.4541"
"2020139","2020","01/25/2021","136000.00","210000.00","0.647619048"
"20931","2020","09/20/2021","83100.00","210000.00","0.3957"
"200189","2020","04/20/2021","118860.00","115000.00","1.0335"
"200172","2020","06/30/2021","196900.00","525000.00","0.375047619"
"200544","2020","07/19/2021","89690.00","505306.00","0.1774"
"200124","2020","02/03/2021","81300.00","112200.00","0.7245"
"20559","2020","03/25/2021","66465.00","205000.00","0.3242"
"200131","2020","05/11/2021","17990.00","23540.00","0.7642"
"200010","2020","10/02/2020","100400.00","199900.00","0.5022"
"200440","2020","01/21/2021","115920.00","249900.00","0.463865546"
"200425","2020","12/30/2020","179300.00","330000.00","0.5433"
"201059","2020","07/30/2021","212800.00","220000.00","0.9672"
"20116","2020","12/08/2020","418320.00","632000.00","0.6618"
"200104","2020","11/23/2020","448740.00","762000.00","0.5888"
"2020186","2020","03/04/2021","135200.00","226800.00","0.5961"
"200449","2020","07/26/2021","195300.00","396000.00","0.4931"
"2000275","2020","04/20/2021","170980.00","300000.00","0.5699"
"20805","2020","08/09/2021","143680.00","336400.00","0.4271"
"20466","2020","07/06/2021","567490.00","1187500.00","0.4778"
"201313","2020","07/26/2021","69300.00","91000.00","0.7615"
"20062","2020","12/21/2020","117950.00","254900.00","0.4627"
"20029","2020","01/11/2021","175240.00","325000.00","0.5392"
"200009","2020","10/06/2020","359290.00","585000.00","0.6141"
"200195","2020","09/09/2021","199700.00","330000.00","0.6051"
"200111","2020","11/03/2020","113400.00","150000.00","0.756"
"201236","2020","09/09/2021","85300.00","218500.00","0.390389016"
"200008","2020","10/28/2020","3120.00","20000.00","0.156"
"200098","2020","02/05/2021","134800.00","225000.00","0.5991"
"20002","2020","10/08/2020","174050.00","200000.00","0.87025"
"200259","2020","01/04/2021","133010.00","182400.00","0.729221491"
"200246","2020","12/03/2020","221220.00","399900.00","0.5531"
"200501","2020","01/19/2021","46500.00","12000.00","3.875"
"201332","2020","08/09/2021","191900.00","380000.00","0.505"
"201069","2020","08/02/2021","55650.00","870000.00","0.0639"
"200078","2020","11/17/2020","654300.00","970000.00","0.6745"
"200656","2020","06/30/2021","44370.00","59900.00","0.7407"
"200280","2020","08/24/2021","218380.00","350000.00","0.6239"
"200369","2020","12/15/2020","115400.00","240000.00","0.4808"
"20759","2020","05/10/2021","18865.00","68000.00","0.2774"
"200067","2020","10/14/2020","1072680.00","1705000.00","0.6291"
"200438","2020","07/30/2021","257180.00","510000.00","0.5042"
"2000404","2020","07/02/2021","107450.00","209000.00","0.5141"
"2000175","2020","03/19/2021","78050.00","141000.00","0.5535"
"200073","2020","11/02/2020","193400.00","300000.00","0.6446"
"200434","2020","06/08/2021","116610.00","190000.00","0.6137"
"20000019","2020","10/26/2020","112350.00","180000.00","0.6241"
"200291","2020","07/26/2021","196800.00","400000.00","0.492"
"201413","2020","08/25/2021","0.00","139995.00","0"
"200000334","2020","07/15/2021","352750.00","740000.00","0.4766"
"2000258","2020","04/08/2021","250550.00","368000.00","0.6808"
"200552","2020","06/09/2021","280800.00","525000.00","0.5348"
"200176","2020","06/15/2021","52150.00","200000.00","0.2607"
"200433","2020","04/19/2021","1505300.00","2000000.00","0.7526"
"200384","2020","07/27/2021","159040.00","245000.00","0.6491"
"20039","2020","02/10/2021","165640.00","293000.00","0.5653"
"200459","2020","06/16/2021","197700.00","391000.00","0.5056"
"200258","2020","11/23/2020","84200.00","181778.00","0.463202368"
"200574","2020","07/09/2021","193190.00","276000.00","0.6999"
"200708","2020","07/14/2021","129820.00","290000.00","0.447655172"
"200690","2020","03/09/2021","307300.00","517500.00","0.5938"
"201749","2020","09/21/2021","454580.00","975000.00","0.4662"
"200195","2020","11/09/2020","1532790.00","1870000.00","0.8196"
"200762","2020","05/06/2021","102700.00","180000.00","0.5705"
"20066","2020","09/07/2021","52150.00","429900.00","0.1213"
"200535","2020","06/18/2021","118220.00","282000.00","0.419219858"
"20049","2020","08/19/2021","213700.00","399000.00","0.5355"
"20086","2020","08/30/2021","200660.00","250000.00","0.8026"
"2000307","2020","07/06/2021","96810.00","115000.00","0.8418"
"200487","2020","08/25/2021","418300.00","850000.00","0.4921"
"200321","2020","12/07/2020","167700.00","351000.00","0.4777"
"200488","2020","05/12/2021","319600.00","14537.00","21.9852"
"200000249","2020","05/03/2021","119961.00","245000.00","0.4896"
"200046","2020","11/25/2020","204230.00","349900.00","0.5836"
"20000200","2020","03/11/2021","85510.00","50000.00","1.7102"
"20005","2020","10/05/2020","396030.00","650000.00","0.6092"
"20092","2020","11/12/2020","67670.00","85000.00","0.7961"
"20000163","2020","05/19/2021","222720.00","380000.00","0.586105263"
"200667","2020","02/26/2021","1470910.00","2130000.00","0.690568075"
"20126","2020","04/19/2021","352080.00","590000.00","0.5967"
"200690","2020","07/19/2021","59500.00","123000.00","0.4837"
"200467","2020","01/07/2021","963130.00","1575000.00","0.6115"
"200154","2020","10/30/2020","2595460.00","3999000.00","0.649"
"200834","2020","04/09/2021","1243760.00","1802500.00","0.69"
"20104","2020","11/05/2020","103010.00","229900.00","0.448"
"20251","2020","04/01/2021","190330.00","367700.00","0.5176"
"11197","2001","05/15/2002","147800.00","3000000.00","0.049266667"
"200086","2020","10/19/2020","141900.00","250000.00","0.5676"
"200119","2020","07/27/2021","0.00","421004.00","0"
"20151","2020","11/24/2020","125220.00","195500.00","0.6405"
"200033","2020","10/19/2020","123270.00","220000.00","0.5603"
"20132","2020","12/21/2020","762090.00","1410000.00","0.5404"
"200388","2020","04/01/2021","157700.00","255000.00","0.6184"
"200660","2020","04/06/2021","114940.00","254900.00","0.4509"
"201364","2020","09/28/2021","113190.00","155000.00","0.7302"
"200161","2020","01/07/2021","70630.00","125000.00","0.565"
"200128","2020","06/14/2021","183900.00","205000.00","0.897"
"200345","2020","12/11/2020","124000.00","122000.00","1.016393443"
"200492","2020","02/16/2021","119740.00","280000.00","0.427642857"
"20000089","2020","01/25/2021","156030.00","240000.00","0.6501"
"200767","2020","09/16/2021","149660.00","280000.00","0.5345"
"200071","2020","12/16/2020","20900.00","9000.00","2.3222"
"201311","2020","08/25/2021","140700.00","325000.00","0.4329"
"201299","2020","07/16/2021","151270.00","400000.00","0.378175"
"200028","2020","11/16/2020","194590.00","358500.00","0.5427"
"20080","2020","11/04/2020","97400.00","138500.00","0.7032"
"200518","2020","01/19/2021","4582550.00","6880000.00","0.666"
"200410","2020","06/29/2021","564830.00","926747.00","0.6094"
"201199","2020","09/08/2021","164861.00","462000.00","0.356841991"
"200191","2020","05/06/2021","356630.00","750000.00","0.4755"
"20262","2020","01/04/2021","146470.00","270000.00","0.5424"
"200308","2020","12/16/2020","481220.00","790000.00","0.6091"
"200341","2020","06/18/2021","247910.00","425000.00","0.5833"
"200174","2020","11/03/2020","1928780.00","2850000.00","0.6767"
"201531","2020","09/16/2021","0.00","109995.00","0"
"200528","2020","09/20/2021","229300.00","333500.00","0.6875"
"200352","2020","02/26/2021","106610.00","185000.00","0.5762"
"200065","2020","11/09/2020","249670.00","405000.00","0.6164"
"20641","2020","04/16/2021","25325.00","92500.00","0.273783784"
"2020077","2020","12/02/2020","140400.00","179000.00","0.7843"
"200615","2020","03/19/2021","170170.00","329900.00","0.5158"
"201237","2020","06/21/2021","88618.00","320000.00","0.27693125"
"20455","2020","07/01/2021","1071840.00","2700000.00","0.396977778"
"200329","2020","02/24/2021","180300.00","400000.00","0.4507"
"201215","2020","09/03/2021","341100.00","530000.00","0.6435"
"201230","2020","05/25/2021","110600.00","204000.00","0.5421"
"20051","2020","04/09/2021","131300.00","300000.00","0.4376"
"200880","2020","06/14/2021","86300.00","201500.00","0.4282"
"2000290","2020","06/25/2021","148190.00","230000.00","0.6443"
"2020309","2020","06/30/2021","155800.00","265000.00","0.5879"
"20135","2020","04/05/2021","305130.00","423000.00","0.7213"
"200649","2020","03/29/2021","97900.00","215000.00","0.4553"
"201472","2020","07/26/2021","656670.00","1320000.00","0.4974"
"20023","2020","03/08/2021","167200.00","275000.00","0.608"
"200522","2020","01/25/2021","288000.00","207500.00","1.3879"
"2020398","2020","09/03/2021","62100.00","410000.00","0.1514"
"200066","2020","12/04/2020","168700.00","333000.00","0.5066"
"200571","2020","09/13/2021","165030.00","150000.00","1.1002"
"201620","2020","08/19/2021","1938230.00","2850000.00","0.68"
"200754","2020","07/26/2021","105330.00","263400.00","0.399886105"
"201331","2020","08/05/2021","188600.00","348000.00","0.5419"
"200340","2020","09/07/2021","186900.00","320000.00","0.584"
"200022","2020","11/19/2020","166920.00","248000.00","0.673"
"2000292","2020","06/25/2021","121390.00","160000.00","0.7586"
"20136","2020","04/05/2021","139440.00","298000.00","0.4679"
"201015","2020","06/03/2021","777000.00","800000.00","0.9712"
"200127","2020","06/07/2021","51450.00","299900.00","0.1715"
"201212","2020","05/06/2021","60690.00","118000.00","0.5143"
"201124","2020","02/16/2021","60760.00","2800.00","21.7"
"200275","2020","12/09/2020","95550.00","120000.00","0.7962"
"200252","2020","09/08/2021","2800.00","45000.00","0.0622"
"201071","2020","06/15/2021","59500.00","189900.00","0.313322801"
"2020236","2020","05/05/2021","168500.00","312500.00","0.5392"
"200336","2020","03/17/2021","178570.00","357500.00","0.4994"
"200551","2020","03/05/2021","350780.00","633000.00","0.5541"
"200175","2020","08/05/2021","118730.00","205000.00","0.579170732"
"200008","2020","10/09/2020","191050.00","130000.00","1.469615385"
"200128","2020","12/02/2020","204230.00","377000.00","0.5417"
"200995","2020","07/09/2021","89800.00","135000.00","0.6651"
"200818","2020","05/20/2021","393610.00","550000.00","0.7156"
"200205","2020","08/23/2021","154400.00","290000.00","0.5324"
"200124","2020","11/24/2020","103900.00","158000.00","0.6575"
"200705","2020","03/15/2021","284300.00","535000.00","0.5314"
"200127","2020","11/16/2020","202040.00","336000.00","0.6013"
"200153","2020","03/10/2021","182600.00","217000.00","0.841474654"
"200074","2020","11/18/2020","266980.00","490000.00","0.5448"
"10367","2001","07/01/2002","71050.00","160700.00","0.442128189"
"20856","2020","06/08/2021","35795.00","93000.00","0.3848"
"20071","2020","07/06/2021","84730.00","75000.00","1.1297"
"200071","2020","10/27/2020","144310.00","379500.00","0.3802"
"2020228","2020","05/27/2021","128000.00","305000.00","0.4196"
"200241","2020","07/06/2021","2590.00","125000.00","0.0207"
"2000107","2020","01/06/2021","118510.00","130000.00","0.911615385"
"201054","2020","11/24/2020","90300.00","125000.00","0.7224"
"200272","2020","02/02/2021","126400.00","226000.00","0.5592"
"200861","2020","08/30/2021","105430.00","177000.00","0.5956"
"20000084","2020","11/30/2020","186580.00","325000.00","0.574"
"200114","2020","11/13/2020","501480.00","1125000.00","0.44576"
"200151","2020","03/05/2021","51940.00","102000.00","0.509215686"
"20904","2020","06/21/2021","55897.00","185000.00","0.3021"
"200096","2020","10/23/2020","26880.00","34000.00","0.7905"
"200416","2020","12/29/2020","138200.00","302450.00","0.4569"
"200355","2020","12/11/2020","423850.00","875000.00","0.4844"
"200110","2020","01/21/2021","239500.00","365000.00","0.6561"
"200205","2020","09/23/2021","204160.00","385000.00","0.5302"
"200336","2020","12/08/2020","836640.00","1135000.00","0.7371"
"200697","2020","04/12/2021","125700.00","245000.00","0.513061224"
"20801","2020","05/25/2021","95760.00","276000.00","0.3469"
"2020053","2020","11/10/2020","100700.00","200000.00","0.5035"
"200849","2020","04/22/2021","900.00","60000.00","0.015"
"200102","2020","10/20/2020","160500.00","227000.00","0.707"
"200064","2020","10/22/2020","122000.00","215000.00","0.5674"
"20520","2020","07/29/2021","1026130.00","1900000.00","0.54"
"20000003","2020","10/02/2020","182040.00","280000.00","0.6501"
"200895","2020","06/16/2021","83300.00","140000.00","0.595"
"201271","2020","06/29/2021","1080450.00","1695000.00","0.6374"
"200183","2020","12/14/2020","111510.00","100000.00","1.1151"
"200503","2020","05/05/2021","97940.00","213000.00","0.4598"
"200181","2020","06/01/2021","143290.00","265000.00","0.5407"
"200469","2020","05/03/2021","166600.00","235000.00","0.7089"
"201103","2020","08/13/2021","63210.00","220000.00","0.2873"
"200535","2020","01/26/2021","298800.00","435000.00","0.6868"
"200941","2020","05/03/2021","371700.00","622500.00","0.5971"
"200120","2020","12/09/2020","356000.00","661900.00","0.5378"
"2020347","2020","07/29/2021","139600.00","216000.00","0.6462"
"201649","2020","08/26/2021","2602250.00","3450000.00","0.7542"
"200055","2020","10/08/2020","79000.00","121000.00","0.6528"
"200091","2020","11/25/2020","243260.00","454000.00","0.5358"
"200412","2020","04/12/2021","180400.00","292000.00","0.6178"
"20132","2020","08/02/2021","134730.00","249900.00","0.5391"
"200586","2020","09/22/2021","119470.00","856000.00","0.1395"
"200689","2020","08/11/2021","290600.00","694000.00","0.418731988"
"200000274","2020","06/01/2021","230430.00","320000.00","0.72"
"201671","2020","08/31/2021","1630650.00","2500000.00","0.65226"
"201239","2020","06/23/2021","897820.00","1450000.00","0.6191"
"201279","2020","09/07/2021","118580.00","250000.00","0.4743"
"200972","2020","05/24/2021","82000.00","180000.00","0.4555"
"20000195","2020","06/30/2021","208600.00","390000.00","0.5348"
"201013","2020","07/14/2021","100200.00","240000.00","0.4175"
"200166","2020","01/19/2021","374100.00","600000.00","0.6235"
"200703","2020","07/13/2021","106240.00","105000.00","1.0118"
"200471","2020","07/22/2021","261500.00","606000.00","0.4315"
"200162","2020","02/24/2021","238280.00","315000.00","0.7564"
"201673","2020","08/31/2021","781060.00","3250000.00","0.240326154"
"2020061","2020","11/19/2020","126000.00","250000.00","0.504"
"201211","2020","06/17/2021","2994530.00","3700000.00","0.8093"
"200774","2020","05/11/2021","89800.00","191000.00","0.4701"
"201278","2020","07/26/2021","82810.00","580000.00","0.1427"
"200286","2020","06/07/2021","10990.00","15000.00","0.7326"
"201242","2020","09/21/2021","287210.00","500000.00","0.5744"
"201007","2020","10/09/2020","163170.00","271000.00","0.602103321"
"200047","2020","12/28/2020","201800.00","353000.00","0.5716"
"201074","2020","05/26/2021","424620.00","743900.00","0.570802527"
"200190","2020","12/04/2020","241760.00","489900.00","0.4934"
"200557","2020","06/10/2021","337100.00","810000.00","0.41617284"
"200210","2020","02/26/2021","156170.00","330000.00","0.4732"
"200540","2020","02/18/2021","36800.00","55000.00","0.669"
"2000324","2020","07/16/2021","210560.00","551600.00","0.381725888"
"200459","2020","09/13/2021","86590.00","115000.00","0.7529"
"20477","2020","04/13/2021","137680.00","267000.00","0.5156"
"200222","2020","03/08/2021","447400.00","804375.00","0.5562"
"20161","2020","01/20/2021","646730.00","850000.00","0.7608"
"2000229","2020","05/24/2021","187600.00","305000.00","0.615"
"10558","2001","12/10/2001","75600.00","165000.00","0.458181818"
"200012","2020","10/01/2020","190900.00","339500.00","0.5622"
"20068","2020","09/13/2021","110500.00","97500.00","1.133333333"
"200477","2020","04/29/2021","181320.00","350000.00","0.518"
"200428","2020","07/26/2021","199640.00","305000.00","0.6545"
"200305","2020","12/02/2020","1971760.00","3357777.00","0.5872"
"20333","2020","05/18/2021","864920.00","1401000.00","0.617359029"
"200122","2020","04/05/2021","194200.00","309000.00","0.6284"
"200028","2020","11/16/2020","70840.00","139500.00","0.5078"
"20019","2020","11/23/2020","327140.00","536000.00","0.610335821"
"200400","2020","05/28/2021","265490.00","500000.00","0.5309"
"200028","2020","12/23/2020","124200.00","275000.00","0.4516"
"2000322","2020","07/14/2021","134330.00","235216.00","0.571"
"200895","2020","06/10/2021","159250.00","290000.00","0.5491"
"20152","2020","04/19/2021","111020.00","184000.00","0.6033"
"2020099","2020","12/15/2020","136600.00","233000.00","0.5862"
"200737","2020","07/20/2021","90490.00","225000.00","0.4021"
"200004","2020","10/05/2020","49590.00","72000.00","0.6887"
"20006","2020","10/13/2020","76930.00","86000.00","0.894534884"
"200090","2020","10/22/2020","121870.00","276777.00","0.4403"
"20504","2020","07/22/2021","1204840.00","2353000.00","0.512044199"
"200012","2020","10/13/2020","304640.00","390000.00","0.7811"
"2020029","2020","10/22/2020","130800.00","290000.00","0.451"
"20010","2020","10/05/2020","761180.00","1350000.00","0.563837037"
"200095","2020","04/13/2021","140420.00","270000.00","0.52"
"200145","2020","12/16/2020","195010.00","370000.00","0.527"
"20065","2020","12/16/2020","247100.00","420000.00","0.5883"
"20018","2020","10/08/2020","672930.00","1262500.00","0.533"
"20481","2020","07/12/2021","597240.00","1360000.00","0.4391"
"200051","2020","11/12/2020","159110.00","262000.00","0.6072"
"200443","2020","05/10/2021","136150.00","230000.00","0.5919"
"2000135","2020","02/03/2021","133390.00","220000.00","0.6063"
"200803","2020","09/28/2021","132000.00","255000.00","0.5176"
"20676","2020","04/26/2021","9940.00","35740.00","0.2781"
"2020209","2020","05/10/2021","105600.00","180000.00","0.5866"
"200246","2020","12/30/2020","101210.00","140000.00","0.7229"
"200073","2020","08/20/2021","79050.00","135000.00","0.5855"
"200261","2020","02/10/2021","84760.00","150000.00","0.565"
"200807","2020","04/05/2021","3663170.00","5650000.00","0.6483"
"200600","2020","06/11/2021","161810.00","284900.00","0.5679"
"20621","2020","09/30/2021","1120350.00","1925000.00","0.582"
"200722","2020","03/17/2021","192700.00","400000.00","0.4817"
"200199","2020","05/04/2021","236200.00","350000.00","0.6748"
"200748","2020","03/18/2021","3212720.00","3500000.00","0.9179"
"20218","2020","08/26/2021","83980.00","910301.00","0.0922"
"200173","2020","09/29/2021","252130.00","550000.00","0.4584"
"200283","2020","11/25/2020","945980.00","1700000.00","0.5564"
"201150","2020","07/01/2021","85400.00","168000.00","0.5083"
"200971","2020","07/02/2021","99900.00","220000.00","0.454"
"200455","2020","07/28/2021","352400.00","895000.00","0.3937"
"200037","2020","12/08/2020","144900.00","172750.00","0.8387"
"20617","2020","09/27/2021","715400.00","1350000.00","0.5299"
"200427","2020","01/19/2021","198940.00","399900.00","0.4974"
"200177","2020","01/04/2021","248520.00","375000.00","0.6627"
"200289","2020","02/11/2021","101900.00","49000.00","2.0795"
"20888","2020","09/07/2021","516500.00","854322.00","0.6045"
"20000038","2020","10/27/2020","386030.00","560000.00","0.6893"
"200002","2020","10/01/2020","198740.00","375000.00","0.5299"
"20140","2020","05/13/2021","177800.00","416093.00","0.4273"
"200338","2020","05/17/2021","13440.00","30000.00","0.448"
"200106","2020","11/05/2020","84800.00","138000.00","0.614492754"
"200184","2020","07/16/2021","350500.00","1025000.00","0.34195122"
"200048","2020","02/19/2021","122790.00","253000.00","0.4853"
"201189","2020","09/07/2021","100695.00","288500.00","0.349"
"200039","2020","10/26/2020","106820.00","180000.00","0.5934"
"200363","2020","06/09/2021","130620.00","271365.00","0.4813"
"20000218","2020","07/16/2021","229250.00","451000.00","0.5083"
"20585","2020","08/25/2021","642460.00","1157800.00","0.5548"
"20047","2020","10/23/2020","73600.00","105000.00","0.7009"
"200409","2020","08/10/2021","218820.00","535000.00","0.409"
"201107","2020","08/06/2021","113500.00","250000.00","0.454"
"201112","2020","02/02/2021","46480.00","40000.00","1.162"
"200145","2020","04/05/2021","210330.00","300000.00","0.7011"
"200009","2020","10/02/2020","183210.00","260000.00","0.7046"
"2000157","2020","01/21/2021","120240.00","171289.00","0.7019"
"200109","2020","07/02/2021","186210.00","393000.00","0.473816794"
"200295","2020","04/23/2021","382730.00","1160000.00","0.3299"
"200360","2020","05/27/2021","201390.00","370000.00","0.544297297"
"200813","2020","05/19/2021","194260.00","380000.00","0.5112"
"20022","2020","10/08/2020","60060.00","215000.00","0.2793"
